Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:57:07.894000,RUS,63,0 days 00:01:32.073000,39.0,2.0,,,0 days 00:00:31.946000,0 days 00:00:42.123000,0 days 00:00:18.004000,0 days 01:56:07.811000,0 days 01:56:49.934000,0 days 01:57:07.938000,284.0,302.0,269.0,301.0,False,HARD,20.0,True,Mercedes,0 days 01:55:35.821000,2025-04-06 06:03:16.251,1,5.0,False,,False,True
0 days 01:58:39.809000,RUS,63,0 days 00:01:31.915000,40.0,2.0,,,0 days 00:00:31.831000,0 days 00:00:42.082000,0 days 00:00:18.002000,0 days 01:57:39.769000,0 days 01:58:21.851000,0 days 01:58:39.853000,286.0,302.0,269.0,302.0,False,HARD,21.0,True,Mercedes,0 days 01:57:07.894000,2025-04-06 06:04:48.324,1,5.0,False,,False,True
0 days 02:00:11.704000,RUS,63,0 days 00:01:31.895000,41.0,2.0,,,0 days 00:00:31.784000,0 days 00:00:42.125000,0 days 00:00:17.986000,0 days 01:59:11.637000,0 days 01:59:53.762000,0 days 02:00:11.748000,287.0,302.0,269.0,302.0,False,HARD,22.0,True,Mercedes,0 days 01:58:39.809000,2025-04-06 06:06:20.239,1,5.0,False,,False,True
0 days 02:01:43.839000,RUS,63,0 days 00:01:32.135000,42.0,2.0,,,0 days 00:00:31.928000,0 days 00:00:42.217000,0 days 00:00:17.990000,0 days 02:00:43.676000,0 days 02:01:25.893000,0 days 02:01:43.883000,,302.0,270.0,302.0,False,HARD,23.0,True,Mercedes,0 days 02:00:11.704000,2025-04-06 06:07:52.134,1,5.0,False,,False,True
0 days 02:03:15.762000,RUS,63,0 days 00:01:31.923000,43.0,2.0,,,0 days 00:00:31.806000,0 days 00:00:42.081000,0 days 00:00:18.036000,0 days 02:02:15.689000,0 days 02:02:57.770000,0 days 02:03:15.806000,,302.0,269.0,302.0,False,HARD,24.0,True,Mercedes,0 days 02:01:43.839000,2025-04-06 06:09:24.269,1,5.0,False,,False,True
0 days 02:04:47.540000,RUS,63,0 days 00:01:31.778000,44.0,2.0,,,0 days 00:00:31.725000,0 days 00:00:42.056000,0 days 00:00:17.997000,0 days 02:03:47.531000,0 days 02:04:29.587000,0 days 02:04:47.584000,290.0,303.0,270.0,301.0,True,HARD,25.0,True,Mercedes,0 days 02:03:15.762000,2025-04-06 06:10:56.192,1,5.0,False,,False,True
0 days 02:06:19.165000,RUS,63,0 days 00:01:31.625000,45.0,2.0,,,0 days 00:00:31.602000,0 days 00:00:41.949000,0 days 00:00:18.074000,0 days 02:05:19.186000,0 days 02:06:01.135000,0 days 02:06:19.209000,287.0,303.0,270.0,300.0,True,HARD,26.0,True,Mercedes,0 days 02:04:47.540000,2025-04-06 06:12:27.970,1,5.0,False,,False,True
0 days 02:07:50.717000,RUS,63,0 days 00:01:31.552000,46.0,2.0,,,0 days 00:00:31.605000,0 days 00:00:42.027000,0 days 00:00:17.920000,0 days 02:06:50.814000,0 days 02:07:32.841000,0 days 02:07:50.761000,,304.0,270.0,302.0,True,HARD,27.0,True,Mercedes,0 days 02:06:19.165000,2025-04-06 06:13:59.595,1,5.0,False,,False,True
0 days 02:09:22.315000,RUS,63,0 days 00:01:31.598000,47.0,2.0,,,0 days 00:00:31.720000,0 days 00:00:41.885000,0 days 00:00:17.993000,0 days 02:08:22.481000,0 days 02:09:04.366000,0 days 02:09:22.359000,,304.0,270.0,303.0,False,HARD,28.0,True,Mercedes,0 days 02:07:50.717000,2025-04-06 06:15:31.147,1,5.0,False,,False,True
0 days 02:10:53.858000,RUS,63,0 days 00:01:31.543000,48.0,2.0,,,0 days 00:00:31.588000,0 days 00:00:41.971000,0 days 00:00:17.984000,0 days 02:09:53.947000,0 days 02:10:35.918000,0 days 02:10:53.902000,288.0,304.0,271.0,304.0,True,HARD,29.0,True,Mercedes,0 days 02:09:22.315000,2025-04-06 06:17:02.745,1,5.0,False,,False,True
0 days 02:12:25.467000,RUS,63,0 days 00:01:31.609000,49.0,2.0,,,0 days 00:00:31.597000,0 days 00:00:41.947000,0 days 00:00:18.065000,0 days 02:11:25.499000,0 days 02:12:07.446000,0 days 02:12:25.511000,287.0,305.0,270.0,303.0,False,HARD,30.0,True,Mercedes,0 days 02:10:53.858000,2025-04-06 06:18:34.288,1,5.0,False,,False,True
0 days 02:13:56.837000,RUS,63,0 days 00:01:31.370000,50.0,2.0,,,0 days 00:00:31.402000,0 days 00:00:41.945000,0 days 00:00:18.023000,0 days 02:12:56.913000,0 days 02:13:38.858000,0 days 02:13:56.881000,288.0,305.0,271.0,302.0,True,HARD,31.0,True,Mercedes,0 days 02:12:25.467000,2025-04-06 06:20:05.897,1,5.0,False,,False,True
0 days 02:15:28.194000,RUS,63,0 days 00:01:31.357000,51.0,2.0,,,0 days 00:00:31.474000,0 days 00:00:41.914000,0 days 00:00:17.969000,0 days 02:14:28.355000,0 days 02:15:10.269000,0 days 02:15:28.238000,290.0,305.0,272.0,302.0,True,HARD,32.0,True,Mercedes,0 days 02:13:56.837000,2025-04-06 06:21:37.267,1,5.0,False,,False,True
0 days 02:16:59.821000,RUS,63,0 days 00:01:31.627000,52.0,2.0,,,0 days 00:00:31.468000,0 days 00:00:41.982000,0 days 00:00:18.177000,0 days 02:15:59.706000,0 days 02:16:41.688000,0 days 02:16:59.865000,,308.0,271.0,303.0,False,HARD,33.0,True,Mercedes,0 days 02:15:28.194000,2025-04-06 06:23:08.624,1,5.0,False,,False,True
0 days 02:18:31.252000,RUS,63,0 days 00:01:31.431000,53.0,2.0,,,0 days 00:00:31.354000,0 days 00:00:41.991000,0 days 00:00:18.086000,0 days 02:17:31.219000,0 days 02:18:13.210000,0 days 02:18:31.296000,,307.0,271.0,304.0,False,HARD,34.0,True,Mercedes,0 days 02:16:59.821000,2025-04-06 06:24:40.251,1,5.0,False,,False,True
0 days 00:57:45.872000,ANT,12,0 days 00:01:38.965000,1.0,1.0,,,,0 days 00:00:42.791000,0 days 00:00:18.168000,,0 days 00:57:27.798000,0 days 00:57:46.079000,277.0,300.0,263.0,287.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,6.0,False,,False,False
0 days 00:59:20.403000,ANT,12,0 days 00:01:34.531000,2.0,1.0,,,0 days 00:00:34.135000,0 days 00:00:42.288000,0 days 00:00:18.108000,0 days 00:58:20.013000,0 days 00:59:02.301000,0 days 00:59:20.409000,279.0,301.0,258.0,295.0,False,MEDIUM,2.0,True,Mercedes,0 days 00:57:45.872000,2025-04-06 05:05:26.302,1,6.0,True,TRACK LIMITS AT TURN 17 LAP 2 ,False,True
0 days 01:00:54.526000,ANT,12,0 days 00:01:34.123000,3.0,1.0,,,0 days 00:00:33.628000,0 days 00:00:42.362000,0 days 00:00:18.133000,0 days 00:59:54.037000,0 days 01:00:36.399000,0 days 01:00:54.532000,280.0,301.0,263.0,298.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:59:20.403000,2025-04-06 05:07:00.833,1,6.0,False,,False,True
0 days 01:02:28.786000,ANT,12,0 days 00:01:34.260000,4.0,1.0,,,0 days 00:00:33.531000,0 days 00:00:42.556000,0 days 00:00:18.173000,0 days 01:01:28.063000,0 days 01:02:10.619000,0 days 01:02:28.792000,,301.0,264.0,300.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:00:54.526000,2025-04-06 05:08:34.956,1,6.0,False,,False,True
0 days 01:04:02.576000,ANT,12,0 days 00:01:33.790000,5.0,1.0,,,0 days 00:00:33.200000,0 days 00:00:42.410000,0 days 00:00:18.180000,0 days 01:03:01.992000,0 days 01:03:44.402000,0 days 01:04:02.582000,283.0,302.0,264.0,300.0,True,MEDIUM,5.0,True,Mercedes,0 days 01:02:28.786000,2025-04-06 05:10:09.216,1,6.0,False,,False,True
0 days 01:05:36.633000,ANT,12,0 days 00:01:34.057000,6.0,1.0,,,0 days 00:00:33.288000,0 days 00:00:42.570000,0 days 00:00:18.199000,0 days 01:04:35.870000,0 days 01:05:18.440000,0 days 01:05:36.639000,282.0,301.0,264.0,300.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:04:02.576000,2025-04-06 05:11:43.006,1,6.0,False,,False,True
0 days 01:07:10.474000,ANT,12,0 days 00:01:33.841000,7.0,1.0,,,0 days 00:00:33.053000,0 days 00:00:42.612000,0 days 00:00:18.176000,0 days 01:06:09.692000,0 days 01:06:52.304000,0 days 01:07:10.480000,,302.0,263.0,299.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:05:36.633000,2025-04-06 05:13:17.063,1,6.0,False,,False,True
0 days 01:08:44.492000,ANT,12,0 days 00:01:34.018000,8.0,1.0,,,0 days 00:00:33.159000,0 days 00:00:42.691000,0 days 00:00:18.168000,0 days 01:07:43.639000,0 days 01:08:26.330000,0 days 01:08:44.498000,,300.0,263.0,298.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:07:10.474000,2025-04-06 05:14:50.904,1,6.0,False,,False,True
0 days 01:10:18.374000,ANT,12,0 days 00:01:33.882000,9.0,1.0,,,0 days 00:00:33.172000,0 days 00:00:42.541000,0 days 00:00:18.169000,0 days 01:09:17.670000,0 days 01:10:00.211000,0 days 01:10:18.380000,280.0,301.0,263.0,298.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:08:44.492000,2025-04-06 05:16:24.922,1,6.0,False,,False,True
0 days 01:11:52.095000,ANT,12,0 days 00:01:33.721000,10.0,1.0,,,0 days 00:00:33.036000,0 days 00:00:42.531000,0 days 00:00:18.154000,0 days 01:10:51.416000,0 days 01:11:33.947000,0 days 01:11:52.101000,279.0,301.0,263.0,300.0,True,MEDIUM,10.0,True,Mercedes,0 days 01:10:18.374000,2025-04-06 05:17:58.804,1,6.0,False,,False,True
0 days 01:13:26.315000,ANT,12,0 days 00:01:34.220000,11.0,1.0,,,0 days 00:00:33.293000,0 days 00:00:42.713000,0 days 00:00:18.214000,0 days 01:12:25.394000,0 days 01:13:08.107000,0 days 01:13:26.321000,280.0,301.0,263.0,300.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:11:52.095000,2025-04-06 05:19:32.525,1,6.0,False,,False,True
0 days 01:15:00.497000,ANT,12,0 days 00:01:34.182000,12.0,1.0,,,0 days 00:00:33.189000,0 days 00:00:42.775000,0 days 00:00:18.218000,0 days 01:13:59.510000,0 days 01:14:42.285000,0 days 01:15:00.503000,,301.0,263.0,301.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:13:26.315000,2025-04-06 05:21:06.745,1,6.0,False,,False,True
0 days 01:16:34.265000,ANT,12,0 days 00:01:33.768000,13.0,1.0,,,0 days 00:00:33.101000,0 days 00:00:42.540000,0 days 00:00:18.127000,0 days 01:15:33.604000,0 days 01:16:16.144000,0 days 01:16:34.271000,283.0,301.0,264.0,299.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:15:00.497000,2025-04-06 05:22:40.927,1,6.0,False,,False,True
0 days 01:18:08.238000,ANT,12,0 days 00:01:33.973000,14.0,1.0,,,0 days 00:00:32.992000,0 days 00:00:42.694000,0 days 00:00:18.287000,0 days 01:17:07.263000,0 days 01:17:49.957000,0 days 01:18:08.244000,281.0,301.0,264.0,300.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:16:34.265000,2025-04-06 05:24:14.695,1,6.0,False,,False,True
0 days 01:19:42.012000,ANT,12,0 days 00:01:33.774000,15.0,1.0,,,0 days 00:00:33.006000,0 days 00:00:42.571000,0 days 00:00:18.197000,0 days 01:18:41.250000,0 days 01:19:23.821000,0 days 01:19:42.018000,283.0,301.0,263.0,300.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:18:08.238000,2025-04-06 05:25:48.668,1,6.0,False,,False,True
0 days 01:21:15.873000,ANT,12,0 days 00:01:33.861000,16.0,1.0,,,0 days 00:00:33.034000,0 days 00:00:42.728000,0 days 00:00:18.099000,0 days 01:20:15.052000,0 days 01:20:57.780000,0 days 01:21:15.879000,,301.0,263.0,299.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:19:42.012000,2025-04-06 05:27:22.442,1,6.0,False,,False,True
0 days 01:22:49.785000,ANT,12,0 days 00:01:33.912000,17.0,1.0,,,0 days 00:00:32.950000,0 days 00:00:42.749000,0 days 00:00:18.213000,0 days 01:21:48.829000,0 days 01:22:31.578000,0 days 01:22:49.791000,282.0,302.0,263.0,298.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:21:15.873000,2025-04-06 05:28:56.303,1,6.0,False,,False,True
0 days 01:24:23.646000,ANT,12,0 days 00:01:33.861000,18.0,1.0,,,0 days 00:00:33.086000,0 days 00:00:42.654000,0 days 00:00:18.121000,0 days 01:23:22.877000,0 days 01:24:05.531000,0 days 01:24:23.652000,,302.0,264.0,298.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:22:49.785000,2025-04-06 05:30:30.215,1,6.0,False,,False,True
0 days 01:25:57.400000,ANT,12,0 days 00:01:33.754000,19.0,1.0,,,0 days 00:00:33.092000,0 days 00:00:42.560000,0 days 00:00:18.102000,0 days 01:24:56.744000,0 days 01:25:39.304000,0 days 01:25:57.406000,281.0,301.0,263.0,299.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:24:23.646000,2025-04-06 05:32:04.076,1,6.0,False,,False,True
0 days 01:27:30.956000,ANT,12,0 days 00:01:33.556000,20.0,1.0,,,0 days 00:00:32.888000,0 days 00:00:42.508000,0 days 00:00:18.160000,0 days 01:26:30.294000,0 days 01:27:12.802000,0 days 01:27:30.962000,283.0,301.0,264.0,299.0,True,MEDIUM,20.0,True,Mercedes,0 days 01:25:57.400000,2025-04-06 05:33:37.830,1,5.0,False,,False,True
0 days 01:29:04.103000,ANT,12,0 days 00:01:33.147000,21.0,1.0,,,0 days 00:00:32.684000,0 days 00:00:42.438000,0 days 00:00:18.025000,0 days 01:28:03.646000,0 days 01:28:46.084000,0 days 01:29:04.109000,,301.0,263.0,299.0,True,MEDIUM,21.0,True,Mercedes,0 days 01:27:30.956000,2025-04-06 05:35:11.386,1,4.0,False,,False,True
0 days 01:30:37.288000,ANT,12,0 days 00:01:33.185000,22.0,1.0,,,0 days 00:00:32.702000,0 days 00:00:42.435000,0 days 00:00:18.048000,0 days 01:29:36.811000,0 days 01:30:19.246000,0 days 01:30:37.294000,,299.0,264.0,296.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:29:04.103000,2025-04-06 05:36:44.533,1,1.0,False,,False,True
0 days 01:32:10.440000,ANT,12,0 days 00:01:33.152000,23.0,1.0,,,0 days 00:00:32.679000,0 days 00:00:42.439000,0 days 00:00:18.034000,0 days 01:31:09.973000,0 days 01:31:52.412000,0 days 01:32:10.446000,282.0,299.0,264.0,297.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:30:37.288000,2025-04-06 05:38:17.718,1,1.0,False,,False,True
0 days 01:33:43.495000,ANT,12,0 days 00:01:33.055000,24.0,1.0,,,0 days 00:00:32.672000,0 days 00:00:42.433000,0 days 00:00:17.950000,0 days 01:32:43.118000,0 days 01:33:25.551000,0 days 01:33:43.501000,,300.0,264.0,297.0,True,MEDIUM,24.0,True,Mercedes,0 days 01:32:10.440000,2025-04-06 05:39:50.870,1,1.0,False,,False,True
0 days 01:35:16.592000,ANT,12,0 days 00:01:33.097000,25.0,1.0,,,0 days 00:00:32.569000,0 days 00:00:42.386000,0 days 00:00:18.142000,0 days 01:34:16.070000,0 days 01:34:58.456000,0 days 01:35:16.598000,283.0,299.0,263.0,298.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:33:43.495000,2025-04-06 05:41:23.925,1,1.0,False,,False,True
0 days 01:36:49.718000,ANT,12,0 days 00:01:33.126000,26.0,1.0,,,0 days 00:00:32.629000,0 days 00:00:42.463000,0 days 00:00:18.034000,0 days 01:35:49.227000,0 days 01:36:31.690000,0 days 01:36:49.724000,284.0,299.0,265.0,298.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:35:16.592000,2025-04-06 05:42:57.022,1,1.0,False,,False,True
0 days 01:38:23.065000,ANT,12,0 days 00:01:33.347000,27.0,1.0,,,0 days 00:00:32.569000,0 days 00:00:42.416000,0 days 00:00:18.362000,0 days 01:37:22.293000,0 days 01:38:04.709000,0 days 01:38:23.071000,281.0,299.0,264.0,297.0,False,MEDIUM,27.0,True,Mercedes,0 days 01:36:49.718000,2025-04-06 05:44:30.148,1,1.0,False,,False,True
0 days 01:39:56.261000,ANT,12,0 days 00:01:33.196000,28.0,1.0,,,0 days 00:00:32.583000,0 days 00:00:42.426000,0 days 00:00:18.187000,0 days 01:38:55.654000,0 days 01:39:38.080000,0 days 01:39:56.267000,284.0,299.0,265.0,297.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:38:23.065000,2025-04-06 05:46:03.495,1,1.0,False,,False,True
0 days 01:41:29.222000,ANT,12,0 days 00:01:32.961000,29.0,1.0,,,0 days 00:00:32.488000,0 days 00:00:42.416000,0 days 00:00:18.057000,0 days 01:40:28.755000,0 days 01:41:11.171000,0 days 01:41:29.228000,,299.0,265.0,296.0,True,MEDIUM,29.0,True,Mercedes,0 days 01:39:56.261000,2025-04-06 05:47:36.691,1,1.0,False,,False,True
0 days 01:43:02.281000,ANT,12,0 days 00:01:33.059000,30.0,1.0,,,0 days 00:00:32.446000,0 days 00:00:42.478000,0 days 00:00:18.135000,0 days 01:42:01.674000,0 days 01:42:44.152000,0 days 01:43:02.287000,283.0,299.0,265.0,297.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:41:29.222000,2025-04-06 05:49:09.652,1,1.0,False,,False,True
0 days 01:44:37.737000,ANT,12,0 days 00:01:35.456000,31.0,1.0,,0 days 01:44:36.470000,0 days 00:00:32.521000,0 days 00:00:42.503000,0 days 00:00:20.432000,0 days 01:43:34.808000,0 days 01:44:17.311000,0 days 01:44:37.743000,284.0,299.0,,298.0,False,MEDIUM,31.0,True,Mercedes,0 days 01:43:02.281000,2025-04-06 05:50:42.711,1,1.0,False,,False,False
0 days 01:46:33.264000,ANT,12,0 days 00:01:55.527000,32.0,2.0,0 days 01:45:00.814000,,0 days 00:00:55.864000,0 days 00:00:41.899000,0 days 00:00:17.764000,0 days 01:45:33.607000,0 days 01:46:15.506000,0 days 01:46:33.270000,283.0,300.0,268.0,297.0,False,HARD,1.0,True,Mercedes,0 days 01:44:37.737000,2025-04-06 05:52:18.167,1,6.0,False,,False,False
0 days 01:48:04.664000,ANT,12,0 days 00:01:31.400000,33.0,2.0,,,0 days 00:00:32.106000,0 days 00:00:41.543000,0 days 00:00:17.751000,0 days 01:47:05.376000,0 days 01:47:46.919000,0 days 01:48:04.670000,282.0,301.0,267.0,297.0,True,HARD,2.0,True,Mercedes,0 days 01:46:33.264000,2025-04-06 05:54:13.694,1,6.0,False,,False,True
0 days 01:49:36.150000,ANT,12,0 days 00:01:31.486000,34.0,2.0,,,0 days 00:00:32.206000,0 days 00:00:41.526000,0 days 00:00:17.754000,0 days 01:48:36.876000,0 days 01:49:18.402000,0 days 01:49:36.156000,281.0,301.0,267.0,296.0,False,HARD,3.0,True,Mercedes,0 days 01:48:04.664000,2025-04-06 05:55:45.094,1,6.0,False,,False,True
0 days 01:51:07.690000,ANT,12,0 days 00:01:31.540000,35.0,2.0,,,0 days 00:00:32.146000,0 days 00:00:41.496000,0 days 00:00:17.898000,0 days 01:50:08.302000,0 days 01:50:49.798000,0 days 01:51:07.696000,284.0,301.0,266.0,298.0,False,HARD,4.0,True,Mercedes,0 days 01:49:36.150000,2025-04-06 05:57:16.580,1,6.0,False,,False,True
0 days 01:52:39.261000,ANT,12,0 days 00:01:31.571000,36.0,2.0,,,0 days 00:00:32.092000,0 days 00:00:41.665000,0 days 00:00:17.814000,0 days 01:51:39.788000,0 days 01:52:21.453000,0 days 01:52:39.267000,282.0,301.0,267.0,299.0,False,HARD,5.0,True,Mercedes,0 days 01:51:07.690000,2025-04-06 05:58:48.120,1,6.0,False,,False,True
0 days 01:54:10.958000,ANT,12,0 days 00:01:31.697000,37.0,2.0,,,0 days 00:00:32.056000,0 days 00:00:41.770000,0 days 00:00:17.871000,0 days 01:53:11.323000,0 days 01:53:53.093000,0 days 01:54:10.964000,284.0,301.0,266.0,299.0,False,HARD,6.0,True,Mercedes,0 days 01:52:39.261000,2025-04-06 06:00:19.691,1,6.0,False,,False,True
0 days 01:55:42.742000,ANT,12,0 days 00:01:31.784000,38.0,2.0,,,0 days 00:00:32.075000,0 days 00:00:41.715000,0 days 00:00:17.994000,0 days 01:54:43.039000,0 days 01:55:24.754000,0 days 01:55:42.748000,283.0,301.0,266.0,300.0,False,HARD,7.0,True,Mercedes,0 days 01:54:10.958000,2025-04-06 06:01:51.388,1,6.0,False,,False,True
